date, pm25, pm10, o3, no2, so2, co
2017/2/2, 160, 110, 24, 39, 85, 25
2017/2/3, 194, 116, 37, 27, 31, 14
2017/2/4, 215, 78, 24, 23, 37, 7
2017/2/5, 144, 36, 24, 19, 38, 5
2017/2/6, 66, 97, 4, 39, 95, 14
2017/2/7, 182, 61, 25, 18, 28, 4
2017/2/8, 91, 51, 24, 14, 23, 3
2017/2/9, 66, 39, 21, 18, 25, 4
2017/2/10, 81, 55, 21, 25, 39, 5
2017/2/11, 128, 108, 23, 37, 53, 11
2017/2/12, 210, 102, 24, 35, 80, 16
2017/2/13, 176, 97, 25, 37, 74, 14
2017/2/14, 184, 77, 40, 22, 26, 9
2017/2/15, 167, 70, 33, 23, 21, 4
2017/2/16, 99, 52, 32, 20, 23, 5
2017/2/17, 88, 61, 28, 27, 52, 8
2017/2/18, 130, 77, 27, 20, 27, 8
2017/2/19, 130, 52, 30, 18, 31, 5
2017/2/20, 81, 86, 16, 33, 73, 13
2017/2/21, 157, 67, 21, 27, 28, 9
2017/2/22, 126, 33, 31, 19, 22, 4
2017/2/23, 62, 63, 24, 33, 49, 10
2017/2/24, 138, 44, 26, 29, 37, 6
2017/2/25, 107, 58, 20, 33, 48, 8
2017/2/26, 131, 64, 31, 28, 61, 13
2017/2/27, 130, 74, 29, 30, 36, 10
2017/2/28, 155, 28, 25, 14, 24, 3
2017/3/1, 37, 69, 22, 31, 51, 9
2017/3/2, 118, 70, 29, 30, 46, 9
2017/3/3, 130, 66, 32, 29, 50, 8
2017/3/4, 134, 50, 31, 16, 22, 3
2017/3/5, 101, 40, 30, 19, 21, 4
2017/3/6, 75, 51, 28, 19, 22, 4
2017/3/7, 84, 63, 31, 21, 20, 5
2017/3/8, 93, 59, 36, 25, 19, 5
2017/3/9, 91, 93, 46, 41, 44, 13
2017/3/10, 177, 131, 34, 45, 55, 16
2017/3/11, 207, 65, 37, 20, 18, 5
2017/3/12, 85, 63, 42, 25, 23, 5
2017/3/13, 111, 76, 42, 32, 36, 7
2017/3/14, 148, 140, 46, 45, 64, 15
2017/3/15, 227, 101, 50, 43, 47, 15
2017/3/16, 179, 137, 42, 41, 54, 16
2017/3/17, 213, 114, 56, 31, 23, 11
2017/3/18, 193, 92, 41, 38, 41, 10
2017/3/19, 154, 68, 36, 22, 22, 7
2017/3/20, 100, 65, 34, 25, 17, 7
2017/3/21, 97, 63, 35, 22, 24, 9
2017/3/22, 112, 89, 43, 32, 32, 10
2017/3/23, 152, 105, 40, 41, 51, 13
2017/3/24, 171, 96, 43, 37, 49, 12
2017/3/25, 168, 113, 37, 33, 38, 16
2017/3/26, 187, 119, 47, 38, 38, 14
2017/3/27, 191, 95, 43, 30, 26, 11
2017/3/28, 143, 89, 48, 20, 17, 10
2017/3/29, 153, 85, 51, 21, 13, 6
2017/3/30, 150, 103, 46, 30, 20, 8
2017/3/31, 160, 74, 41, 31, 11, 7
2016/10/1, 128, 64, 81, 25, 22, 12
2016/10/2, 135, 40, 36, 15, 5, 8
2016/10/3, 81, 37, 13, 20, 9, 8
2016/10/4, 70, 32, 12, 16, 2, 6
2016/10/5, 80, 44, 17, 24, 5, 8
2016/10/6, 94, 58, 8, 29, 17, 12
2016/10/7, 122, 26, 14, 17, 1, 7
2016/10/8, 53, 34, 20, 21, 10, 6
2016/10/9, 74, 61, 15, 29, 13, 10
2016/10/10, 122, 52, 19, 18, 4, 5
2016/10/11, 70, 145, 22, 28, 16, 11
2016/10/12, 145, 74, 16, 33, 22, 12
2016/10/13, 153, 83, 30, 32, 18, 13
2016/10/14, 156, 72, 54, 22, 13, 8
2016/10/15, 138, 84, 24, 27, 13, 12
2016/10/16, 170, 19, 22, 18, 4, 5
2016/10/17, 43, 71, 25, 31, 14, 10
2016/10/18, 138, 87, 31, 28, 16, 11
2016/10/19, 160, 51, 16, 21, 8, 5
2016/10/20, 118, 128, 5, 44, 21, 13
2016/10/21, 224, 38, 16, 17, 5, 5
2016/10/22, 103, 39, 14, 24, 10, 5
2016/10/23, 90, 81, 8, 39, 31, 15
2016/10/24, 156, 87, 17, 36, 22, 13
2016/10/25, 168, 28, 19, 16, 10, 5
2016/10/26, 52, 81, 9, 35, 30, 11
2016/10/27, 161, 41, 17, 24, 11, 6
2016/10/28, 93, 48, 16, 23, 25, 6
2016/10/29, 93, 53, 7, 25, 29, 9
2016/10/30, 113, 35, 17, 16, 15, 5
2016/10/31, 57, 73, 11, 27, 50, 9
2016/11/1, 137, 62, 12, 32, 66, 9
2016/11/2, 117, 70, 4, 35, 67, 9
2016/11/3, 143, 115, 7, 36, 70, 15
2016/11/4, 189, 173, 23, 32, 39, 11
2016/11/5, 270, 81, 16, 29, 47, 6
2016/11/6, 169, 126, 20, 28, 38, 8
2016/11/7, 239, 49, 15, 25, 36, 5
2016/11/8, 114, 71, 7, 32, 69, 11
2016/11/9, 146, 48, 15, 19, 32, 7
2016/11/10, 98, 51, 11, 23, 39, 7
2016/11/11, 121, 61, 12, 27, 48, 8
2016/11/12, 130, 75, 18, 27, 60, 11
2016/11/13, 150, 72, 17, 19, 25, 6
2016/11/14, 104, 48, 16, 22, 39, 6
2016/11/15, 87, 88, 7, 30, 69, 14
2016/11/16, 165, 140, 9, 37, 63, 19
2016/11/17, 229, 82, 17, 26, 41, 10
2016/11/18, 157, 38, 13, 16, 21, 7
2016/11/19, 91, 35, 13, 22, 41, 6
2016/11/20, 90, 32, 14, 18, 35, 5
2016/11/21, 68, 29, 15, 18, 26, 4
2016/11/22, 62, 51, 11, 25, 46, 7
2016/11/23, 108, 74, 11, 27, 52, 11
2016/11/24, 143, 76, 9, 28, 69, 14
2016/11/25, 146, 98, 7, 31, 49, 14
2016/11/26, 179, 46, 10, 23, 46, 5
2016/11/27, 83, 71, 8, 31, 53, 11
2016/11/28, 141, 69, 9, 31, 67, 9
2016/11/29, 129, 66, 16, 23, 32, 10
2016/11/30, 125, 46, 18, 18, 23, 5
2016/12/1, 68, 76, 9, 30, 48, 15
2016/12/2, 129, 106, 23, 26, 35, 12
2016/12/3, 178, 84, 19, 28, 44, 11
2016/12/4, 145, 31, 14, 19, 25, 5
2016/12/5, 58, 67, 4, 26, 52, 12
2016/12/6, 129, 80, 4, 26, 52, 7
2016/12/7, 162, 82, 4, 30, 70, 15
2016/12/8, 162, 52, 14, 27, 42, 7
2016/12/9, 123, 97, 9, 39, 91, 18
2016/12/10, 192, 93, 17, 30, 76, 16
2016/12/11, 170, 69, 14, 28, 46, 10
2016/12/12, 153, 58, 14, 26, 51, 8
2016/12/13, 121, 73, 7, 30, 76, 9
2016/12/14, 166, 143, 4, 43, 92, 19
2016/12/15, 245, 79, 7, 33, 63, 17
2016/12/16, 150, 101, 10, 34, 68, 18
2016/12/17, 185, 135, 6, 49, 77, 25
2016/12/18, 237, 155, 11, 38, 49, 22
2016/12/19, 269, 138, 10, 36, 57, 20
2016/12/20, 236, 127, 6, 31, 59, 16
2016/12/21, 222, 60, 11, 20, 25, 7
2016/12/22, 104, 43, 17, 23, 39, 6
2016/12/23, 75, 123, 5, 44, 114, 19
2016/12/24, 226, 69, 13, 31, 65, 16
2016/12/25, 136, 50, 17, 17, 39, 5
2016/12/26, 84, 56, 13, 27, 63, 7
2016/12/27, 128, 68, 15, 26, 56, 11
2016/12/28, 120, 47, 12, 21, 33, 5
2016/12/29, 75, 82, 9, 31, 91, 17
2016/12/30, 167, 103, 12, 28, 40, 15
2016/12/31, 193, , , , , 
2016/7/1, 96, 27, 46, 16, 4, 4
2016/7/2, 57, 52, 86, 17, 12, 10
2016/7/3, 103, 68, 99, 21, 7, 10
2016/7/4, 144, 71, 109, 26, 7, 9
2016/7/5, 154, 50, 59, 12, 9, 7
2016/7/6, 98, 57, 81, 14, 4, 6
2016/7/7, 119, 55, 76, 16, 5, 5
2016/7/8, 110, 55, 45, 10, 2, 8
2016/7/9, 138, 62, 71, 9, 2, 8
2016/7/10, 138, 55, 72, 9, 3, 6
2016/7/11, 119, 52, 29, 11, 8, 5
2016/7/12, 99, 22, 43, 11, 2, 3
2016/7/13, 58, 35, 38, 12, 2, 12
2016/7/14, 62, 53, 40, 26, 9, 6
2016/7/15, 79, 72, 34, 31, 6, 7
2016/7/16, 152, 54, 43, 21, 7, 6
2016/7/17, 137, 60, 85, 17, 15, 10
2016/7/18, 125, 57, 69, 15, 9, 7
2016/7/19, 122, 55, 55, 18, 9, 7
2016/7/20, 116, 39, 27, 13, 2, 6
2016/7/21, 103, 29, 16, 16, 5, 6
2016/7/22, 68, 39, 45, 10, 8, 6
2016/7/23, 103, 53, 60, 11, 10, 7
2016/7/24, 129, 51, 31, 15, 5, 7
2016/7/25, 123, 28, 27, 8, 2, 4
2016/7/26, 71, 57, 81, 8, 10, 10
2016/7/27, 133, 67, 84, 4, 9, 13
2016/7/28, 164, 59, 64, 8, 6, 8
2016/7/29, 144, 57, 71, 8, 13, 10
2016/7/30, 144, 48, 45, 14, 8, 7
2016/7/31, 113, 50, 47, 24, 9, 10
2016/8/1, 115, 58, 79, 23, 9, 10
2016/8/2, 138, 62, 109, 22, 8, 8
2016/8/3, 138, 76, 99, 22, 9, 9
2016/8/4, 160, 50, 73, 12, 5, 6
2016/8/5, 119, 50, 56, 10, 9, 8
2016/8/6, 97, 28, 33, 8, 4, 3
2016/8/7, 67, 31, 48, 15, 11, 6
2016/8/8, 50, 52, 70, 20, 15, 7
2016/8/9, 97, 61, 47, 11, 11, 8
2016/8/10, 136, 53, 58, 9, 9, 5
2016/8/11, 110, 57, 46, 11, 10, 6
2016/8/12, 129, 62, 59, 8, 6, 7
2016/8/13, 145, 29, 37, 11, 6, 8
2016/8/14, 98, 41, 35, 23, 10, 4
2016/8/15, 59, 57, 74, 21, 14, 6
2016/8/16, 90, 73, 84, 24, 13, 7
2016/8/17, 114, 66, 30, 24, 15, 11
2016/8/18, 125, 32, 23, 13, 8, 6
2016/8/19, 73, 38, 39, 14, 7, 5
2016/8/20, 67, 62, 16, 22, 11, 5
2016/8/21, 103, 31, 47, 16, 8, 3
2016/8/22, 54, 57, 58, 25, 16, 8
2016/8/23, 97, 65, 34, 22, 28, 10
2016/8/24, 107, 31, 24, 12, 9, 4
2016/8/25, 53, 50, 34, 27, 15, 6
2016/8/26, 74, 49, 43, 23, 15, 6
2016/8/27, 88, 42, 46, 19, 12, 6
2016/8/28, 70, 42, 32, 12, 7, 3
2016/8/29, 59, 34, 19, 10, 5, 2
2016/8/30, 39, 12, 16, 10, 3, 2
2016/8/31, 22, 18, 9, 14, 7, 6
2016/9/1, 49, 36, 48, 15, 18, 5
2016/9/2, 74, 43, 31, 25, 8, 7
2016/9/3, 94, 48, 45, 22, 12, 9
2016/9/4, 103, 58, 53, 20, 16, 11
2016/9/5, 121, 55, 44, 15, 7, 7
2016/9/6, 117, 55, 33, 27, 17, 11
2016/9/7, 110, 54, 43, 21, 15, 10
2016/9/8, 111, 61, 59, 26, 15, 11
2016/9/9, 129, 47, 42, 20, 13, 8
2016/9/10, 91, 59, 32, 23, 11, 5
2016/9/11, 107, 65, 15, 34, 10, 9
2016/9/12, 134, 83, 37, 34, 8, 9
2016/9/13, 141, 73, 61, 24, 17, 14
2016/9/14, 154, 71, 55, 17, 13, 10
2016/9/15, 150, 49, 36, 15, 4, 6
2016/9/16, 98, 25, 27, 15, 4, 3
2016/9/17, 40, 24, 24, 17, 5, 3
2016/9/18, 43, 45, 28, 24, 11, 5
2016/9/19, 74, 64, 34, 33, 16, 9
2016/9/20, 120, 61, 41, 23, 15, 9
2016/9/21, 115, 56, 39, 19, 20, 6
2016/9/22, 102, 51, 29, 24, 13, 7
2016/9/23, 120, 46, 38, 15, 10, 5
2016/9/24, 101, 50, 27, 23, 6, 6
2016/9/25, 108, 75, 39, 27, 17, 10
2016/9/26, 158, 30, 10, 15, 7, 7
2016/9/27, 70, 24, 15, 16, 5, 5
2016/9/28, 52, 61, 25, 27, 21, 9
2016/9/29, 117, 79, 54, 34, 26, 16
2016/9/30, 155, 70, 109, 27, 18, 12
2016/4/1, 141, 75, 37, 16, 8, 2
2016/4/2, 81, 67, 35, 15, 11, 3
2016/4/3, 76, 70, 45, 14, 15, 6
2016/4/4, 93, 68, 42, 16, 6, 5
2016/4/5, 96, 78, 68, 22, 14, 9
2016/4/6, 130, 71, 48, 14, 6, 6
2016/4/7, 94, 167, 34, 21, 14, 8
2016/4/8, 118, 123, 33, 9, 5, 4
2016/4/9, 94, 65, 33, 16, 16, 7
2016/4/10, 85, 70, 40, 22, 18, 9
2016/4/11, 115, 81, 34, 22, 9, 8
2016/4/12, 135, 92, 28, 21, 14, 10
2016/4/13, 167, 93, 50, 21, 7, 8
2016/4/14, 168, 72, 51, 26, 13, 7
2016/4/15, 130, 77, 45, 19, 12, 7
2016/4/16, 138, 65, 24, 16, 5, 4
2016/4/17, 109, 76, 29, 24, 16, 8
2016/4/18, 130, 62, 48, 14, 8, 6
2016/4/19, 111, 58, 52, 16, 11, 6
2016/4/20, 93, 77, 90, 15, 14, 7
2016/4/21, 127, 90, 43, 18, 5, 4
2016/4/22, 101, 77, 39, 18, 5, 4
2016/4/23, 83, 84, 51, 22, 19, 8
2016/4/24, 101, 94, 45, 14, 7, 5
2016/4/25, 112, 71, 31, 22, 7, 5
2016/4/26, 114, 61, 51, 17, 5, 5
2016/4/27, 119, 58, 45, 19, 6, 4
2016/4/28, 79, 73, 32, 37, 12, 8
2016/4/29, 118, 80, 62, 26, 10, 9
2016/4/30, 147, 84, 67, 15, 14, 10
2016/5/1, 161, 68, 60, 13, 8, 8
2016/5/2, 129, 33, 37, 9, 1, 4
2016/5/3, 59, 46, 41, 21, 2, 5
2016/5/4, 65, 66, 45, 26, 17, 9
2016/5/5, 96, 100, 34, 17, 3, 5
2016/5/6, 109, 68, 44, 17, 3, 4
2016/5/7, 77, 63, 65, 24, 17, 8
2016/5/8, 89, 78, 62, 20, 13, 7
2016/5/9, 117, 87, 66, 27, 11, 9
2016/5/10, 137, 82, 92, 28, 18, 10
2016/5/11, 128, 67, 80, 14, 6, 6
2016/5/12, 111, 60, 38, 17, 10, 9
2016/5/13, 102, 55, 32, 21, 15, 6
2016/5/14, 87, 49, 35, 19, 2, 6
2016/5/15, 104, 78, 49, 27, 11, 9
2016/5/16, 133, 65, 98, 16, 22, 9
2016/5/17, 102, 77, 109, 16, 16, 7
2016/5/18, 127, 66, 92, 17, 13, 6
2016/5/19, 102, 56, 76, 20, 13, 5
2016/5/20, 89, 70, 98, 32, 15, 9
2016/5/21, 125, 54, 32, 29, 8, 4
2016/5/22, 78, 75, 52, 36, 11, 8
2016/5/23, 125, 57, 59, 15, 5, 8
2016/5/24, 123, 52, 50, 19, 8, 6
2016/5/25, 87, 57, 40, 18, 9, 7
2016/5/26, 95, 72, 75, 24, 18, 8
2016/5/27, 79, 77, 91, 18, 19, 8
2016/5/28, 98, 65, 61, 11, 6, 4
2016/5/29, 79, 79, 90, 21, 19, 8
2016/5/30, 102, 51, 40, 18, 6, 3
2016/5/31, 67, 70, 49, 35, 13, 7
2016/6/1, 109, 67, 73, 31, 19, 9
2016/6/2, 106, 67, 90, 15, 13, 8
2016/6/3, 102, 70, 88, 16, 14, 6
2016/6/4, 113, 57, 92, 14, 12, 6
2016/6/5, 96, 54, 69, 15, 11, 6
2016/6/6, 88, 44, 54, 20, 6, 4
2016/6/7, 60, 62, 64, 26, 17, 6
2016/6/8, 106, 73, 104, 17, 15, 12
2016/6/9, 124, 57, 51, 14, 13, 5
2016/6/10, 93, 41, 33, 17, 5, 5
2016/6/11, 83, 44, 49, 21, 15, 7
2016/6/12, 102, 51, 54, 24, 9, 7
2016/6/13, 109, 60, 54, 31, 11, 8
2016/6/14, 113, 38, 44, 21, 4, 5
2016/6/15, 90, 59, 64, 21, 7, 7
2016/6/16, 140, 68, 57, 25, 17, 12
2016/6/17, 152, 58, 83, 12, 13, 6
2016/6/18, 131, 43, 64, 12, 6, 4
2016/6/19, 104, 60, 93, 21, 17, 8
2016/6/20, 126, 62, 56, 15, 15, 7
2016/6/21, 146, 48, 57, 14, 6, 7
2016/6/22, 117, 43, 57, 13, 5, 5
2016/6/23, 96, 22, 32, 13, 1, 2
2016/6/24, 57, 26, 40, 15, 1, 2
2016/6/25, 51, 50, 57, 23, 7, 6
2016/6/26, 93, 57, 81, 20, 16, 9
2016/6/27, 110, 64, 72, 13, 9, 8
2016/6/28, 134, 47, 40, 14, 14, 7
2016/6/29, 107, 41, 45, 14, 6, 7
2016/6/30, 98, 35, 44, 17, 3, 5
2016/1/4, 105, 68, 13, 20, 51, 6
2016/1/5, 105, 67, 15, 22, 47, 7
2016/1/6, 122, 75, 12, 25, 51, 7
2016/1/7, 133, 70, 14, 23, 41, 6
2016/1/8, 124, 114, 11, 33, 87, 14
2016/1/9, 181, 61, 14, 23, 51, 6
2016/1/10, 110, 70, 17, 25, 47, 7
2016/1/11, 118, 83, 14, 27, 58, 8
2016/1/12, 135, 77, 19, 25, 43, 9
2016/1/13, 120, 110, 12, 33, 92, 15
2016/1/14, 174, 138, 4, 37, 102, 18
2016/1/15, 195, 121, 11, 27, 58, 10
2016/1/16, 185, 78, 19, 19, 48, 7
2016/1/17, 137, 53, 19, 18, 35, 5
2016/1/18, 94, 60, 15, 18, 44, 5
2016/1/19, 108, 83, 13, 26, 74, 7
2016/1/20, 152, 128, 14, 28, 81, 12
2016/1/21, 187, 82, 16, 21, 47, 7
2016/1/22, 138, 57, 17, 15, 35, 4
2016/1/23, 87, 83, 13, 22, 58, 8
2016/1/24, 126, 136, 11, 33, 107, 16
2016/1/25, 173, 109, 17, 31, 75, 10
2016/1/26, 162, 99, 18, 32, 72, 11
2016/1/27, 158, 137, 18, 35, 108, 19
2016/1/28, 190, 73, 20, 20, 52, 6
2016/1/29, 137, 63, 20, 22, 54, 6
2016/1/30, 124, 69, 23, 25, 59, 7
2016/1/31, 125, 116, 18, 33, 102, 12
2016/2/1, 175, 105, 14, 35, 75, 12
2016/2/2, 170, 131, 20, 35, 111, 18
2016/2/3, 186, 68, 27, 24, 41, 5
2016/2/4, 97, 70, 23, 23, 39, 6
2016/2/5, 114, 78, 19, 27, 61, 8
2016/2/6, 139, 98, 26, 28, 86, 13
2016/2/7, 162, 101, 24, 26, 67, 7
2016/2/8, 169, 71, 26, 22, 55, 8
2016/2/9, 125, 67, 31, 19, 59, 11
2016/2/10, 118, 75, 34, 23, 58, 9
2016/2/11, 111, 86, 14, 24, 52, 12
2016/2/12, 147, 60, 21, 12, 36, 7
2016/2/13, 98, 61, 27, 12, 28, 6
2016/2/14, 73, 63, 23, 22, 56, 9
2016/2/15, 117, 60, 26, 20, 40, 10
2016/2/16, 113, 67, 21, 23, 62, 10
2016/2/17, 106, 69, 23, 23, 44, 6
2016/2/18, 117, 55, 26, 20, 41, 4
2016/2/19, 89, 54, 26, 17, 36, 4
2016/2/20, 88, 56, 24, 19, 54, 6
2016/2/21, 93, 78, 23, 19, 44, 7
2016/2/22, 132, 64, 26, 17, 44, 5
2016/2/23, 113, 82, 21, 28, 73, 10
2016/2/24, 140, 56, 28, 21, 43, 5
2016/2/25, 104, 90, 22, 29, 64, 8
2016/2/26, 161, 77, 30, 24, 46, 7
2016/2/27, 144, 87, 22, 26, 65, 8
2016/2/28, 145, 54, 26, 16, 33, 4
2016/2/29, 92, 89, 20, 28, 66, 10
2016/3/1, 154, 111, 27, 27, 50, 10
2016/3/2, 154, 158, 27, 37, 65, 12
2016/3/3, 170, 115, 34, 37, 59, 14
2016/3/4, 176, 270, 15, 27, 31, 7
2016/3/5, 172, 352, 23, 25, 49, 10
2016/3/6, 183, 96, 22, 23, 44, 7
2016/3/7, 126, 67, 25, 11, 13, 4
2016/3/8, 73, 53, 26, 12, 18, 3
2016/3/9, 64, 45, 27, 15, 20, 4
2016/3/10, 70, 58, 28, 22, 44, 5
2016/3/11, 107, 78, 30, 24, 62, 9
2016/3/12, 136, 68, 34, 19, 36, 5
2016/3/13, 97, 91, 33, 30, 63, 10
2016/3/14, 155, 134, 36, 34, 73, 17
2016/3/15, 179, 142, 44, 27, 64, 14
2016/3/16, 185, 73, 43, 13, 33, 8
2016/3/17, 114, 90, 43, 17, 26, 6
2016/3/18, 134, 77, 40, 18, 30, 5
2016/3/19, 122, 112, 46, 41, 48, 12
2016/3/20, 175, 138, 50, 39, 61, 15
2016/3/21, 188, 91, 34, 16, 22, 5
2016/3/22, 113, 69, 31, 20, 31, 5
2016/3/23, 103, 67, 36, 24, 31, 5
2016/3/24, 113, 80, 41, 31, 44, 8
2016/3/25, 144, 96, 37, 37, 49, 12
2016/3/26, 165, 104, 41, 34, 57, 13
2016/3/27, 168, 149, 50, 20, 44, 9
2016/3/28, 140, 76, 36, 19, 23, 6
2016/3/29, 94, 71, 41, 23, 26, 6
2016/3/30, 104, 268, 81, 18, 37, 8
2016/3/31, 154, 111, 55, 17, 8, 6
2015/10/1, 78, 55, 26, 13, 6, 6
2015/10/2, 66, 46, 24, 20, 7, 5
2015/10/3, 62, 83, 40, 32, 25, 12
2015/10/4, 155, 89, 64, 18, 24, 10
2015/10/5, 154, 101, 85, 19, 25, 12
2015/10/6, 173, 76, 58, 17, 24, 9
2015/10/7, 148, 37, 26, 14, 2, 5
2015/10/8, 58, 60, 18, 22, 11, 8
2015/10/9, 79, 48, 20, 18, 7, 5
2015/10/10, 75, 38, 11, 18, 4, 5
2015/10/11, 67, 64, 17, 25, 15, 8
2015/10/12, 115, 64, 24, 31, 12, 8
2015/10/13, 114, 109, 23, 43, 28, 13
2015/10/14, 179, 94, 71, 38, 36, 12
2015/10/15, 166, 107, 74, 39, 34, 14
2015/10/16, 174, 93, 74, 26, 24, 9
2015/10/17, 161, 43, 29, 15, 6, 3
2015/10/18, 77, 101, 27, 35, 31, 10
2015/10/19, 169, 82, 20, 26, 11, 5
2015/10/20, 133, 94, 22, 31, 9, 7
2015/10/21, 172, 115, 18, 46, 24, 17
2015/10/22, 186, 98, 7, 35, 31, 16
2015/10/23, 167, 64, 28, 20, 12, 6
2015/10/24, 112, 213, 37, 46, 24, 13
2015/10/25, 297, 156, 10, 39, 34, 18
2015/10/26, 224, 53, 17, 17, 9, 5
2015/10/27, 79, 50, 17, 20, 13, 6
2015/10/28, 85, 56, 14, 20, 20, 6
2015/10/29, 91, 55, 17, 21, 16, 5
2015/10/30, 88, 81, 15, 29, 52, 9
2015/10/31, 147, 100, 17, 38, 82, 15
2015/11/1, 166, 150, 16, 47, 67, 21
2015/11/2, 215, 138, 41, 37, 78, 18
2015/11/3, 204, 91, 46, 28, 50, 9
2015/11/4, 161, 77, 19, 21, 29, 6
2015/11/5, 140, 143, 22, 29, 41, 9
2015/11/6, 230, 296, 10, 34, 34, 14
2015/11/7, 384, 817, 13, 49, 44, 24
2015/11/8, 730, 280, 18, 38, 50, 14
2015/11/9, 368, 140, 20, 30, 51, 10
2015/11/10, 237, 107, 11, 34, 66, 11
2015/11/11, 184, 146, 4, 41, 86, 23
2015/11/12, 209, 128, 9, 44, 85, 23
2015/11/13, 191, 101, 7, 33, 80, 17
2015/11/14, 166, 102, 10, 22, 42, 14
2015/11/15, 170, 92, 9, 25, 45, 8
2015/11/16, 157, 99, 15, 22, 44, 7
2015/11/17, 170, 102, 19, 25, 44, 9
2015/11/18, 177, 87, 13, 21, 38, 8
2015/11/19, 166, 67, 14, 22, 45, 7
2015/11/20, 152, 82, 20, 29, 56, 9
2015/11/21, 164, 90, 16, 27, 54, 11
2015/11/22, 170, 63, 16, 17, 41, 8
2015/11/23, 120, 58, 14, 18, 48, 6
2015/11/24, 112, 71, 16, 22, 54, 6
2015/11/25, 142, 56, 18, 19, 44, 4
2015/11/26, 101, 95, 6, 32, 90, 12
2015/11/27, 161, 135, 8, 36, 85, 16
2015/11/28, 188, 137, 4, 39, 94, 19
2015/11/29, 200, 99, 5, 39, 91, 13
2015/11/30, 181, 81, 16, 30, 74, 15
2015/12/1, 150, 49, 14, 22, 41, 9
2015/12/2, 106, 48, 13, 16, 28, 7
2015/12/3, 94, 74, 12, 24, 56, 9
2015/12/4, 109, 52, 16, 21, 46, 7
2015/12/5, 91, 111, 5, 33, 106, 15
2015/12/6, 173, 154, 2, 43, 109, 22
2015/12/7, 220, 151, 8, 37, 115, 24
2015/12/8, 216, 86, 18, 26, 55, 12
2015/12/9, 162, 77, 19, 19, 38, 10
2015/12/10, 155, 80, 17, 21, 48, 7
2015/12/11, 163, 154, 1, 40, 114, 18
2015/12/12, 229, 165, 6, 34, 69, 15
2015/12/13, 248, 188, 2, 37, 75, 19
2015/12/14, 258, 71, 13, 23, 40, 15
2015/12/15, 119, 49, 12, 17, 41, 5
2015/12/16, 82, 63, 7, 20, 62, 8
2015/12/17, 112, 80, 9, 25, 64, 10
2015/12/18, 135, 120, 4, 34, 113, 18
2015/12/19, 187, 67, 14, 22, 51, 10
2015/12/20, 126, 149, 5, 30, 64, 18
2015/12/21, 218, 221, 2, 43, 86, 31
2015/12/22, 285, 138, 13, 33, 55, 19
2015/12/23, 218, 57, 15, 23, 50, 7
2015/12/24, 107, 108, 3, 30, 77, 15
2015/12/25, 172, 65, 15, 16, 41, 6
2015/12/26, 115, 103, 4, 25, 88, 11
2015/12/27, 169, 121, 3, 35, 118, 19
2015/12/28, 187, 132, 1, 35, 119, 25
2015/12/29, 193, 150, 5, 34, 76, 21
2015/12/30, 222, 209, 5, 46, 121, 28
2015/12/31, 267, , , , , 
2015/7/1, 58, 29, 13, 20, 1, 4
2015/7/2, 64, 36, 17, 18, 1, 4
2015/7/3, 89, 60, 23, 29, 3, 8
2015/7/4, 129, 41, 35, 23, 2, 7
2015/7/5, 96, 57, 27, 27, 6, 11
2015/7/6, 116, 60, 40, 27, 6, 8
2015/7/7, 125, 62, 45, 28, 5, 7
2015/7/8, 120, 71, 71, 29, 8, 8
2015/7/9, 132, 42, 25, 18, 3, 6
2015/7/10, 79, 52, 19, 13, 1, 7
2015/7/11, 100, 71, 20, 14, 1, 10
2015/7/12, 143, 41, 18, 14, 2, 5
2015/7/13, 90, 65, 27, 25, 4, 7
2015/7/14, 129, 31, 20, 16, 3, 6
2015/7/15, 63, 49, 18, 18, 3, 5
2015/7/16, 72, 50, 20, 21, 3, 5
2015/7/17, 77, 82, 40, 26, 6, 7
2015/7/18, 134, 51, 36, 12, 3, 5
2015/7/19, 88, 55, 26, 13, 2, 7
2015/7/20, 96, 59, 11, 10, 1, 7
2015/7/21, 99, 78, 10, 9, 1, 9
2015/7/22, 136, 103, 5, 6, , 9
2015/7/23, 120, 101, 4, 6, , 8
2015/7/24, 138, 58, 3, 8, , 8
2015/7/25, 129, 42, 9, 7, , 7
2015/7/26, 158, 122, 13, 10, 1, 10
2015/7/27, 262, 61, 14, 11, 1, 10
2015/7/28, 155, 236, 12, 10, 1, 7
2015/7/29, 153, 55, 8, 13, 1, 8
2015/7/30, 153, 59, 12, 15, 2, 7
2015/7/31, 146, 48, 18, 12, 1, 9
2015/8/1, 123, 43, 8, 8, 1, 6
2015/8/2, 101, 56, 10, 7, 1, 8
2015/8/3, 139, 35, 68, 10, 2, 7
2015/8/4, 93, 51, 98, 20, 9, 13
2015/8/5, 95, 35, 34, 16, 5, 6
2015/8/6, 70, 37, 28, 17, 2, 7
2015/8/7, 82, 43, 45, 16, 7, 7
2015/8/8, 88, 59, 45, 18, 6, 8
2015/8/9, 127, 41, 46, 22, 5, 6
2015/8/10, 82, 49, 48, 25, 9, 5
2015/8/11, 88, 47, 54, 23, 8, 5
2015/8/12, 73, 61, 121, 24, 9, 8
2015/8/13, 107, 72, 93, 20, 12, 9
2015/8/14, 132, 73, 71, 13, 10, 9
2015/8/15, 144, 75, 96, 15, 13, 12
2015/8/16, 157, 74, 96, 14, 12, 10
