date, pm25, pm10, o3, no2, so2, co
2015/7/30, 101, 52, 112, 15, 9, 5
2015/7/31, 124, 63, 105, 12, 8, 5
2015/8/1, 140, 62, 120, 11, 8, 5
2015/8/2, 140, 58, 126, 11, 8, 5
2015/8/3, 121, 52, 143, 11, 8, 5
2015/8/4, 122, 44, 117, 9, 7, 4
2015/8/5, 107, 27, 33, 4, 4, 3
2015/8/6, 71, 25, 16, 6, 4, 3
2015/8/7, 61, 33, 16, 4, 4, 3
2015/8/8, 43, 28, 16, 4, 5, 3
2015/8/9, 42, 25, 28, 5, 4, 3
2015/8/10, 51, 29, 35, 8, 6, 4
2015/8/11, 69, 39, 44, 12, 8, 5
2015/8/12, 79, 55, 87, 13, 8, 6
2015/8/13, 140, 44, 66, 10, 6, 5
2015/8/14, 111, 35, 50, 8, 6, 4
2015/8/15, 81, 42, 38, 8, 7, 5
2015/8/16, 104, 50, 66, 8, 5, 5
2015/8/17, 115, 51, 62, 9, 6, 5
2015/8/18, 135, 32, 67, 9, 7, 4
2015/8/19, 83, 45, 71, 14, 7, 6
2015/8/20, 103, 29, 35, 17, 7, 5
2015/8/21, 76, 17, 41, 13, 6, 4
2015/8/22, 54, 16, 40, 9, 6, 4
2015/8/23, 49, 32, 45, 10, 7, 5
2015/8/24, 91, 47, 81, 14, 10, 8
2015/8/25, 115, 56, 105, 20, 11, 8
2015/8/26, 119, 94, 118, 26, 12, 10
2015/8/27, 190, 82, 104, 23, 12, 10
2015/8/28, 176, 66, 91, 10, 9, 7
2015/8/29, 162, 58, 75, 10, 9, 6
2015/8/30, 146, 50, 62, 11, 8, 6
2015/8/31, 130, 51, 79, 11, 9, 5
2015/9/1, 133, 68, 101, 17, 11, 8
2015/9/2, 160, 75, 114, 20, 15, 11
2015/9/3, 166, 65, 121, 7, 9, 7
2015/9/4, 159, 48, 67, 11, 9, 8
2015/9/5, 126, 44, 61, 11, 12, 8
2015/9/6, 106, 26, 58, 10, 9, 5
2015/9/7, 62, 22, 60, 9, 8, 4
2015/9/8, 54, 24, 63, 11, 8, 4
2015/9/9, 54, 28, 71, 15, 9, 4
2015/9/10, 60, 37, 83, 14, 8, 5
2015/9/11, 84, 49, 41, 15, 6, 7
2015/9/12, 122, 41, 51, 11, 5, 6
2015/9/13, 87, 33, 51, 13, 2, 4
2015/9/14, 56, 30, 31, 21, 2, 5
2015/9/15, 69, 27, 42, 16, 3, 5
2015/9/16, 61, 42, 69, 17, 4, 5
2015/9/17, 87, 45, 61, 20, 4, 5
2015/9/18, 96, 27, 61, 11, 3, 4
2015/9/19, 67, 45, 60, 12, 4, 5
2015/9/20, 107, 46, 60, 12, 3, 4
2015/9/21, 119, 40, 45, 13, 3, 5
2015/9/22, 96, 41, 56, 17, 4, 7
2015/9/23, 111, 28, 44, 13, 5, 5
2015/9/24, 70, 40, 54, 15, 6, 5
2015/9/25, 101, 46, 62, 11, 4, 5
2015/9/26, 108, 43, 59, 9, 4, 5
2015/9/27, 98, 39, 56, 10, 4, 5
2015/9/28, 82, 20, 39, 7, 2, 4
2015/9/29, 43, 24, 28, 7, 3, 6
2015/9/30, 68, 46, 48, 11, 6, 7
2015/4/1, 136, 53, 48, 18, 6, 4
2015/4/2, 119, 59, 37, 21, 7, 9
2015/4/3, 147, 56, 39, 23, 7, 8
2015/4/4, 128, 46, 38, 20, 6, 6
2015/4/5, 119, 23, 37, 15, 3, 2
2015/4/6, 57, 40, 36, 13, 3, 1
2015/4/7, 75, 38, 44, 14, 5, 2
2015/4/8, 79, 40, 53, 18, 5, 2
2015/4/9, 87, 47, 53, 19, 6, 2
2015/4/10, 113, 48, 63, 18, 6, 2
2015/4/11, 119, 56, 75, 16, 6, 2
2015/4/12, 139, 70, 42, 13, 8, 4
2015/4/13, 131, 63, 47, 21, 8, 5
2015/4/14, 155, 76, 62, 40, 16, 6
2015/4/15, 163, 85, 48, 36, 15, 6
2015/4/16, 157, 84, 51, 12, 5, 2
2015/4/17, 90, 68, 45, 19, 9, 4
2015/4/18, 147, 90, 30, 33, 14, 8
2015/4/19, 190, 57, 48, 14, 7, 5
2015/4/20, 111, 61, 59, 21, 8, 4
2015/4/21, 93, 81, 113, 37, 11, 5
2015/4/22, 163, 66, 96, 27, 11, 4
2015/4/23, 143, 66, 53, 33, 10, 4
2015/4/24, 132, 78, 82, 36, 12, 6
2015/4/25, 160, 61, 112, 20, 10, 3
2015/4/26, 138, 58, 75, 9, 9, 3
2015/4/27, 118, 73, 93, 17, 12, 5
2015/4/28, 159, 46, 39, 19, 8, 4
2015/4/29, 118, 68, 58, 23, 15, 6
2015/4/30, 157, 39, 72, 7, 5, 2
2015/5/1, 106, 51, 56, 11, 4, 3
2015/5/2, 130, 56, 56, 12, 6, 5
2015/5/3, 140, 77, 70, 24, 8, 7
2015/5/4, 142, 53, 58, 12, 4, 2
2015/5/5, 62, 57, 68, 15, 6, 3
2015/5/6, 95, 47, 72, 12, 4, 3
2015/5/7, 116, 41, 62, 12, 4, 2
2015/5/8, 78, 22, 47, 10, 3, 2
2015/5/9, 58, 39, 70, 10, 5, 2
2015/5/10, 93, 31, 41, 14, 4, 4
2015/5/11, 84, 70, 60, 19, 8, 4
2015/5/12, 107, 71, 98, 29, 12, 5
2015/5/13, 124, 60, 49, 27, 10, 5
2015/5/14, 136, 45, 10, 32, 10, 7
2015/5/15, 120, 44, 58, 14, 7, 3
2015/5/16, 96, 42, 61, 16, 8, 2
2015/5/17, 83, 47, 29, 28, 9, 6
2015/5/18, 121, 64, 76, 23, 7, 7
2015/5/19, 160, 59, 73, 14, 6, 3
2015/5/20, 115, 37, 54, 14, 4, 2
2015/5/21, 62, 38, 69, 9, 3, 2
2015/5/22, 81, 40, 41, 14, 4, 2
2015/5/23, 92, 42, 44, 11, 5, 3
2015/5/24, 103, 43, 49, 9, 4, 2
2015/5/25, 87, 42, 65, 11, 4, 2
2015/5/26, 74, 45, 47, 9, 4, 3
2015/5/27, 112, 39, 41, 14, 4, 3
2015/5/28, 97, 35, 40, 9, 3, 2
2015/5/29, 86, 47, 29, 18, 6, 5
2015/5/30, 116, 47, 53, 13, 5, 4
2015/5/31, 123, 55, 72, 7, 5, 3
2015/6/1, 150, 41, 29, 18, 4, 4
2015/6/2, 115, 33, 38, 12, 4, 2
2015/6/3, 75, 47, 51, 21, 7, 3
2015/6/4, 82, 62, 144, 16, 9, 4
2015/6/5, 137, 68, 111, 9, 7, 4
2015/6/6, 147, 32, 46, 7, 4, 2
2015/6/7, 82, 23, 34, 20, 6, 4
2015/6/8, 73, 50, 21, 23, 8, 6
2015/6/9, 128, 33, 14, 12, 5, 3
2015/6/10, 91, 83, 83, 21, 13, 7
2015/6/11, 149, 98, 112, 25, 13, 7
2015/6/12, 157, 81, 87, 21, 15, 7
2015/6/13, 154, 61, 63, 19, 13, 5
2015/6/14, 124, 63, 54, 21, 8, 6
2015/6/15, 143, 34, 66, 13, 6, 4
2015/6/16, 99, 24, 56, 14, 7, 5
2015/6/17, 74, 24, 52, 13, 6, 4
2015/6/18, 62, 48, 67, 11, 7, 4
2015/6/19, 123, 45, 64, 7, 6, 4
2015/6/20, 120, 51, 53, 7, 6, 3
2015/6/21, 138, 27, 49, 7, 6, 3
2015/6/22, 81, 49, 38, 17, 9, 5
2015/6/23, 136, 56, 71, 14, 8, 4
2015/6/24, 136, 62, 68, 17, 11, 6
2015/6/25, 139, 40, 28, 22, 10, 7
2015/6/26, 108, 17, 43, 11, 8, 4
2015/6/27, 58, 13, 47, 9, 7, 3
2015/6/28, 46, 40, 36, 13, 8, 4
2015/6/29, 103, 71, 56, 20, 11, 7
2015/6/30, 159, 37, 64, 17, 9, 5
2015/1/1, 95, 76, 17, 37, 24, 11
2015/1/2, 146, 87, 25, 34, 20, 10
2015/1/3, 171, 97, 19, 51, 28, 12
2015/1/4, 186, 69, 24, 35, 16, 8
2015/1/5, 157, 82, 27, 19, 14, 9
2015/1/6, 139, 50, 30, 18, 12, 6
2015/1/7, 84, 70, 22, 31, 24, 10
2015/1/8, 146, 121, 20, 56, 30, 17
2015/1/9, 185, 145, 27, 61, 35, 19
2015/1/10, 231, 146, 36, 49, 39, 17
2015/1/11, 250, 35, 31, 13, 9, 5
2015/1/12, 85, 32, 26, 21, 8, 5
2015/1/13, 78, 25, 25, 19, 7, 6
2015/1/14, 78, 63, 18, 24, 11, 9
2015/1/15, 152, 92, 16, 30, 18, 11
2015/1/16, 182, 64, 28, 15, 14, 8
2015/1/17, 118, 77, 29, 30, 16, 9
2015/1/18, 123, 109, 25, 31, 24, 12
2015/1/19, 166, 59, 35, 20, 12, 6
2015/1/20, 95, 98, 27, 32, 21, 11
2015/1/21, 177, 93, 11, 25, 20, 14
2015/1/22, 191, 80, 36, 24, 15, 10
2015/1/23, 176, 82, 41, 27, 15, 10
2015/1/24, 179, 107, 31, 30, 17, 13
2015/1/25, 195, 79, 19, 25, 21, 11
2015/1/26, 173, 53, 28, 17, 12, 7
2015/1/27, 107, 33, 25, 15, 10, 5
2015/1/28, 52, 15, 26, 19, 7, 5
2015/1/29, 23, 59, 22, 20, 14, 9
2015/1/30, 136, 40, 28, 16, 13, 7
2015/1/31, 100, 32, 27, 15, 9, 5
2015/2/1, 52, 31, 21, 22, 9, 6
2015/2/2, 58, 44, 13, 33, 16, 6
2015/2/3, 84, 130, 34, 31, 33, 14
2015/2/4, 234, 78, 30, 26, 20, 12
2015/2/5, 180, 68, 25, 38, 18, 11
2015/2/6, 161, 85, 27, 42, 20, 12
2015/2/7, 179, 52, 33, 14, 12, 7
2015/2/8, 116, 36, 31, 17, 11, 6
2015/2/9, 81, 58, 35, 30, 14, 8
2015/2/10, 152, 69, 45, 31, 16, 10
2015/2/11, 158, 125, 36, 32, 31, 16
2015/2/12, 223, 47, 52, 21, 13, 7
2015/2/13, 129, 61, 69, 12, 13, 8
2015/2/14, 134, 62, 39, 22, 11, 9
2015/2/15, 152, 85, 30, 18, 13, 14
2015/2/16, 182, 108, 50, 17, 14, 12
2015/2/17, 191, 79, 43, 16, 15, 9
2015/2/18, 148, 33, 41, 8, 13, 5
2015/2/19, 74, 25, 39, 4, 10, 5
2015/2/20, 66, 51, 27, 11, 11, 9
2015/2/21, 131, 94, 28, 12, 12, 12
2015/2/22, 188, 92, 41, 9, 13, 7
2015/2/23, 136, 80, 42, 9, 6, 7
2015/2/24, 129, 33, 36, 17, 3, 7
2015/2/25, 79, 54, 35, 14, 2, 8
2015/2/26, 120, 34, 38, 13, 2, 7
2015/2/27, 69, 19, 30, 15, 1, 7
2015/2/28, 54, 63, 38, 16, 8, 11
2015/3/1, 146, 84, 61, 21, 9, 11
2015/3/2, 180, 71, 39, 16, 6, 10
2015/3/3, 161, 44, 35, 11, 4, 7
2015/3/4, 67, 32, 35, 11, 2, 6
2015/3/5, 58, 32, 35, 16, 4, 7
2015/3/6, 74, 31, 43, 16, 5, 6
2015/3/7, 79, 26, 28, 20, 3, 7
2015/3/8, 76, 43, 40, 15, 4, 8
2015/3/9, 99, 41, 42, 12, 4, 7
2015/3/10, 63, 50, 36, 24, 7, 8
2015/3/11, 114, 65, 77, 24, 10, 9
2015/3/12, 153, 81, 53, 34, 12, 11
2015/3/13, 168, 81, 48, 29, 7, 11
2015/3/14, 174, 53, 52, 12, 4, 7
2015/3/15, 143, 33, 41, 15, 3, 7
2015/3/16, 96, 36, 40, 16, 5, 8
2015/3/17, 101, 54, 18, 26, 8, 10
2015/3/18, 140, 65, 38, 25, 11, 7
2015/3/19, 158, 59, 41, 24, 6, 4
2015/3/20, 153, 83, 35, 40, 15, 9
2015/3/21, 177, 92, 47, 31, 12, 7
2015/3/22, 122, 66, 32, 19, 7, 2
2015/3/23, 94, 37, 44, 16, 5, 1
2015/3/24, 55, 38, 48, 14, 5, 1
2015/3/25, 74, 37, 55, 12, 5, 1
2015/3/26, 74, 30, 48, 18, 4, 2
2015/3/27, 77, 67, 69, 28, 6, 5
2015/3/28, 157, 73, 89, 22, 8, 5
2015/3/29, 169, 41, 55, 12, 3, 2
2015/3/30, 112, 64, 78, 21, 8, 5
2015/3/31, 155, 53, 30, 29, 9, 5
2014/10/1, 57, 64, 93, 21, 11, 6
2014/10/2, 119, 57, 64, 12, 11, 5
2014/10/3, 126, 37, 55, 10, 8, 3
2014/10/4, 56, 49, 58, 11, 8, 4
2014/10/5, 78, 53, 58, 9, 7, 5
2014/10/6, 93, 42, 56, 14, 7, 4
2014/10/7, 74, 40, 49, 18, 7, 4
2014/10/8, 67, 39, 58, 17, 9, 4
2014/10/9, 73, 45, 71, 16, 10, 4
2014/10/10, 85, 49, 51, 13, 12, 4
2014/10/11, 91, 57, 57, 8, 10, 4
2014/10/12, 83, 71, 46, 12, 11, 4
2014/10/13, 89, 69, 47, 20, 14, 6
2014/10/14, 98, 88, 70, 36, 21, 9
2014/10/15, 159, 97, 73, 36, 14, 8
2014/10/16, 167, 52, 43, 18, 4, 3
2014/10/17, 59, 34, 47, 10, 3, 3
2014/10/18, 45, 42, 54, 8, 3, 3
2014/10/19, 61, 71, 91, 20, 8, 5
2014/10/20, 128, 75, 35, 25, 9, 8
2014/10/21, 142, 56, 47, 15, 4, 6
2014/10/22, 108, 54, 52, 19, 4, 4
2014/10/23, 99, 47, 62, 18, 4, 4
2014/10/24, 82, 40, 67, 14, 3, 3
2014/10/25, 75, 62, 65, 21, 7, 5
2014/10/26, 127, 62, 40, 19, 5, 4
2014/10/27, 111, 51, 46, 15, 3, 3
2014/10/28, 62, 52, 36, 25, 4, 5
2014/10/29, 73, 53, 28, 25, 5, 6
2014/10/30, 111, 51, 8, 36, 6, 9
2014/10/31, 123, 59, 6, 26, 8, 8
2014/11/1, 144, 61, 15, 17, 8, 5
2014/11/2, 138, 55, 40, 20, 8, 4
2014/11/3, 89, 53, 50, 26, 5, 3
2014/11/4, 99, 48, 55, 17, 3, 2
2014/11/5, 91, 100, 73, 27, 12, 7
2014/11/6, 185, 54, 44, 16, 6, 3
2014/11/7, 100, 36, 26, 17, 6, 2
2014/11/8, 74, 43, 45, 13, 9, 3
2014/11/9, 92, 62, 44, 19, 10, 4
2014/11/10, 147, 61, 33, 36, 10, 4
2014/11/11, 130, 106, 29, 32, 18, 10
2014/11/12, 194, 60, 29, 23, 8, 5
2014/11/13, 79, 65, 38, 36, 10, 5
2014/11/14, 115, 53, 44, 21, 6, 3
2014/11/15, 93, 56, 27, 29, 5, 5
2014/11/16, 143, 91, 43, 25, 14, 9
2014/11/17, 187, 63, 41, 28, 11, 8
2014/11/18, 152, 43, 37, 27, 7, 4
2014/11/19, 93, 42, 40, 18, 4, 2
2014/11/20, 80, 45, 43, 20, 5, 3
2014/11/21, 93, 62, 22, 34, 8, 5
2014/11/22, 143, 40, 32, 17, 5, 2
2014/11/23, 93, 31, 23, 18, 6, 3
2014/11/24, 77, 44, 27, 18, 6, 3
2014/11/25, 77, 59, 25, 27, 9, 6
2014/11/26, 113, 37, 41, 17, 5, 3
2014/11/27, 61, 56, 28, 21, 8, 8
2014/11/28, 136, 46, 30, 21, 7, 6
2014/11/29, 109, 42, 28, 17, 8, 8
2014/11/30, 110, 88, 26, 14, 13, 7
2014/12/1, 130, 66, 20, 27, 15, 8
2014/12/2, 100, 67, 11, 34, 14, 9
2014/12/3, 143, 88, 18, 31, 26, 12
2014/12/4, 166, 81, 21, 31, 25, 10
2014/12/5, 148, 81, 17, 40, 27, 11
2014/12/6, 157, 86, 18, 40, 17, 9
2014/12/7, 130, 105, 29, 27, 19, 8
2014/12/8, 168, 45, 28, 22, 10, 5
2014/12/9, 81, 64, 9, 34, 11, 8
2014/12/10, 115, 88, 21, 21, 15, 10
2014/12/11, 154, 110, 17, 27, 21, 9
2014/12/12, 149, 113, 7, 33, 23, 10
2014/12/13, 153, 82, 8, 35, 19, 10
2014/12/14, 163, 82, 7, 36, 17, 9
2014/12/15, 154, 112, 7, 25, 21, 9
2014/12/16, 150, 79, 7, 26, 19, 8
2014/12/17, 116, 76, 6, 34, 14, 10
2014/12/18, 138, 69, 4, 39, 14, 8
2014/12/19, 137, 66, 24, 25, 15, 8
2014/12/20, 122, 75, 17, 25, 21, 9
2014/12/21, 137, 81, 17, 33, 24, 10
2014/12/22, 153, 66, 26, 28, 16, 7
2014/12/23, 126, 112, 21, 44, 30, 14
2014/12/24, 191, 40, 28, 21, 11, 5
2014/12/25, 87, 34, 29, 23, 9, 4
2014/12/26, 66, 36, 24, 23, 10, 4
2014/12/27, 63, 66, 22, 35, 15, 8
2014/12/28, 128, , , , , 
2014/7/1, 118, 47, 28, 18, 6, 7
2014/7/2, 117, 67, 58, 19, 9, 9
2014/7/3, 155, 51, 46, 16, 5, 5
2014/7/4, 118, 41, 42, 10, 3, 4
2014/7/5, 87, 56, 50, 16, 6, 7
2014/7/6, 141, 47, 37, 19, 9, 6
2014/7/7, 120, 34, 35, 11, 4, 3
2014/7/8, 69, 39, 20, 9, 5, 4
2014/7/9, 84, 104, 84, 23, 8, 9
2014/7/10, 145, 119, 63, 30, 3, 9
2014/7/11, 191, 97, 73, 25, 4, 8
2014/7/12, 160, 45, 36, 16, 5, 7
2014/7/13, 112, 65, 91, 14, 6, 7
2014/7/14, 156, 45, 41, 20, 5, 5
2014/7/15, 112, 66, 39, 24, 5, 7
2014/7/16, 139, 42, 37, 10, 3, 3
2014/7/17, 88, 33, 31, 8, 2, 3
2014/7/18, 73, 35, 38, 9, 3, 3
2014/7/19, 79, 35, 43, 10, 3, 3
2014/7/20, 80, 32, 41, 11, 3, 3
2014/7/21, 75, 30, 41, 7, 5, 3
2014/7/22, 60, 40, 24, 7, 5, 3
2014/7/23, 61, 44, 26, 5, 4, 3
2014/7/24, 56, 51, 37, 14, 6, 6
2014/7/25, 85, 77, 49, 17, 10, 8
2014/7/26, 167, 54, 35, 16, 7, 4
2014/7/27, 125, 55, 72, 20, 9, 7
2014/7/28, 114, 53, 52, 12, 7, 4
2014/7/29, 114, 35, 25, 5, 5, 3
2014/7/30, 68, 37, 16, 7, 6, 3
2014/7/31, 66, 26, 22, 7, 5, 3
2014/8/1, 46, 30, 24, 12, 7, 5
2014/8/2, 65, 62, 76, 16, 12, 7
2014/8/3, 121, 73, 110, 18, 11, 6
2014/8/4, 144, 53, 70, 11, 6, 5
2014/8/5, 125, 42, 65, 9, 6, 4
2014/8/6, 99, 38, 31, 8, 6, 3
2014/8/7, 87, 38, 19, 8, 7, 3
2014/8/8, 59, 33, 21, 15, 5, 4
2014/8/9, 87, 52, 45, 18, 10, 9
2014/8/10, 128, 37, 54, 13, 7, 4
2014/8/11, 78, 43, 43, 19, 8, 5
2014/8/12, 86, 49, 52, 10, 7, 5
2014/8/13, 112, 33, 36, 16, 7, 6
2014/8/14, 81, 37, 38, 19, 8, 6
2014/8/15, 79, 44, 47, 11, 7, 5
2014/8/16, 110, 32, 38, 16, 6, 5
2014/8/17, 75, 40, 24, 25, 9, 8
2014/8/18, 107, 20, 30, 29, 8, 5
2014/8/19, 62, 24, 30, 25, 7, 6
2014/8/20, 68, 55, 91, 24, 11, 8
2014/8/21, 134, 44, 49, 13, 7, 5
2014/8/22, 117, 49, 57, 14, 9, 5
2014/8/23, 121, 69, 93, 16, 14, 6
2014/8/24, 150, 56, 76, 16, 11, 8
2014/8/25, 120, 62, 66, 20, 10, 7
2014/8/26, 129, 43, 45, 21, 8, 5
2014/8/27, 102, 49, 47, 14, 8, 5
2014/8/28, 97, 48, 33, 27, 7, 8
2014/8/29, 115, 24, 43, 13, 3, 4
2014/8/30, 61, 31, 40, 10, 2, 4
2014/8/31, 72, 43, 47, 14, 3, 5
2014/9/1, 95, 57, 78, 20, 6, 7
2014/9/2, 130, 53, 42, 24, 8, 8
2014/9/3, 116, 83, 103, 21, 16, 11
2014/9/4, 177, 67, 95, 13, 6, 7
2014/9/5, 155, 47, 66, 10, 4, 5
2014/9/6, 103, 40, 60, 11, 4, 4
2014/9/7, 96, 41, 70, 12, 5, 5
2014/9/8, 91, 44, 51, 11, 5, 4
2014/9/9, 97, 52, 49, 12, 5, 5
2014/9/10, 110, 32, 61, 12, 5, 4
2014/9/11, 52, 44, 48, 17, 5, 4
2014/9/12, 61, 19, 40, 14, 3, 4
2014/9/13, 40, 38, 41, 9, 5, 3
2014/9/14, 51, 27, 41, 10, 4, 3
2014/9/15, 45, 48, 55, 15, 5, 5
2014/9/16, 90, 40, 44, 14, 5, 3
2014/9/17, 59, 30, 38, 13, 5, 4
2014/9/18, 53, 40, 29, 26, 5, 6
2014/9/19, 83, 49, 43, 25, 11, 7
2014/9/20, 113, 29, 51, 10, 5, 3
2014/9/21, 51, 36, 46, 8, 5, 3
2014/9/22, 47, 14, 17, 12, 5, 5
2014/9/23, 34, 33, 32, 17, 6, 5
2014/9/24, 71, 54, 66, 26, 6, 5
2014/9/25, 109, 57, 69, 14, 5, 5
2014/9/26, 136, 42, 57, 10, 4, 4
2014/9/27, 95, 31, 53, 8, 4, 3
2014/9/28, 62, 65, 57, 19, 9, 7
2014/9/29, 121, 31, 46, 10, 4, 4
2014/9/30, 58, 38, 44, 9, 5, 3
2014/4/1, 146, 49, 35, 20, 9, 5
2014/4/2, 123, 55, 52, 17, 6, 3
2014/4/3, 135, 69, 49, 22, 12, 5
2014/4/4, 104, 77, 41, 22, 11, 5
2014/4/5, 134, 46, 42, 9, 3, 2
2014/4/6, 78, 48, 45, 13, 4, 4
2014/4/7, 83, 59, 38, 23, 7, 5
2014/4/8, 134, 61, 55, 16, 4, 5
2014/4/9, 147, 62, 64, 22, 5, 5
2014/4/10, 131, 56, 45, 13, 4, 4
2014/4/11, 131, 51, 34, 19, 5, 6
2014/4/12, 121, 48, 44, 16, 6, 5
2014/4/13, 117, 63, 60, 24, 6, 6
2014/4/14, 151, 54, 58, 15, 5, 4
2014/4/15, 124, 48, 43, 18, 3, 5
2014/4/16, 108, 107, 10, 34, 7, 12
2014/4/17, 203, 66, 46, 19, 5, 8
2014/4/18, 145, 29, 43, 11, 3, 4
2014/4/19, 78, 40, 44, 11, 4, 4
2014/4/20, 100, 48, 45, 17, 5, 5
2014/4/21, 130, 64, 46, 22, 7, 6
2014/4/22, 137, 70, 53, 31, 9, 8
2014/4/23, 144, 55, 54, 12, 5, 5
2014/4/24, 134, 43, 54, 8, 4, 4
2014/4/25, 87, 22, 39, 8, 3, 4
2014/4/26, 58, 77, 32, 20, 9, 9
2014/4/27, 133, 60, 32, 17, 10, 7
2014/4/28, 134, 77, 67, 27, 19, 9
2014/4/29, 152, 70, 76, 28, 10, 7
2014/4/30, 147, 82, 105, 16, 12, 7
2014/5/1, 167, 97, 85, 20, 16, 8
2014/5/2, 162, 63, 50, 10, 7, 5
2014/5/3, 108, 66, 33, 28, 10, 7
2014/5/4, 132, 59, 55, 16, 7, 4
2014/5/5, 82, 67, 70, 15, 7, 4
2014/5/6, 92, 66, 64, 15, 8, 5
2014/5/7, 110, 76, 76, 20, 9, 6
2014/5/8, 147, 52, 48, 14, 3, 5
2014/5/9, 120, 44, 39, 9, 1, 4
2014/5/10, 106, 37, 24, 12, 3, 5
2014/5/11, 82, 74, 73, 22, 10, 9
2014/5/12, 161, 68, 64, 17, 7, 6
2014/5/13, 137, 68, 108, 19, 9, 8
2014/5/14, 143, 72, 73, 19, 7, 6
2014/5/15, 130, 71, 76, 20, 7, 5
2014/5/16, 133, 52, 59, 10, 2, 5
2014/5/17, 129, 37, 48, 9, 1, 4
2014/5/18, 80, 44, 40, 13, 1, 4
2014/5/19, 98, 60, 62, 17, 5, 6
2014/5/20, 146, 82, 112, 18, 8, 7
2014/5/21, 160, 65, 61, 11, 4, 5
2014/5/22, 139, 34, 47, 7, 2, 3
2014/5/23, 69, 37, 42, 7, 2, 3
2014/5/24, 77, 71, 27, 21, 8, 8
2014/5/25, 142, 131, 75, 20, 14, 8
2014/5/26, 178, 145, 77, 22, 18, 9
2014/5/27, 201, 114, 90, 26, 31, 8
2014/5/28, 173, 112, 101, 23, 26, 6
2014/5/29, 139, 107, 96, 26, 27, 6
2014/5/30, 160, 63, 70, 7, 19, 3
2014/5/31, 109, 29, 42, 5, 13, 3
2014/6/1, 65, 47, 39, 11, 7, 7
2014/6/2, 118, 58, 40, 17, 10, 6
2014/6/3, 120, 62, 37, 15, 10, 6
2014/6/4, 135, 46, 41, 16, 4, 4
2014/6/5, 103, 54, 49, 15, 4, 4
2014/6/6, 131, 62, 73, 12, 5, 5
2014/6/7, 145, 46, 40, 10, 3, 3
2014/6/8, 114, 43, 44, 8, 2, 3
2014/6/9, 94, 39, 31, 9, 3, 3
2014/6/10, 80, 38, 37, 10, 5, 3
2014/6/11, 81, 62, 53, 18, 6, 6
2014/6/12, 143, 86, 99, 23, 11, 7
2014/6/13, 161, 99, 119, 25, 10, 8
2014/6/14, 172, 67, 43, 17, 5, 4
2014/6/15, 126, 39, 31, 11, 2, 4
2014/6/16, 84, 49, 28, 21, 4, 5
2014/6/17, 108, 28, 43, 12, 2, 3
2014/6/18, 63, 45, 46, 9, 2, 4
2014/6/19, 104, 39, 32, 19, 3, 4
2014/6/20, 92, 31, 25, 16, 2, 4
2014/6/21, 85, 27, 34, 11, 3, 3
2014/6/22, 66, 39, 27, 15, 4, 4
2014/6/23, 98, 54, 67, 14, 5, 4
2014/6/24, 140, 33, 30, 15, 4, 5
2014/6/25, 80, 26, 31, 20, 4, 8
2014/6/26, 84, 34, 22, 21, 4, 6
2014/6/27, 63, 83, 52, 30, 9, 9
2014/6/28, 158, 86, 88, 25, 13, 7
2014/6/29, 172, 68, 48, 17, 6, 6
2014/6/30, 151, 42, 35, 15, 4, 4
2014/1/1, 191, 86, 30, 37, 27, 9
2014/1/2, 179, 125, 20, 40, 37, 12
2014/1/3, 211, 86, 15, 28, 26, 10
2014/1/4, 184, 42, 10, 26, 19, 6
2014/1/5, 105, 38, 25, 20, 16, 4
2014/1/6, 107, 62, 31, 23, 14, 9
2014/1/7, 156, 83, 28, 14, 14, 6
2014/1/8, 153, 46, 26, 12, 15, 4
2014/1/9, 80, 58, 20, 19, 18, 5
2014/1/10, 108, 44, 26, 17, 16, 5
2014/1/11, 111, 62, 28, 22, 21, 7
2014/1/12, 143, 38, 25, 15, 19, 5
2014/1/13, 91, 24, 23, 19, 15, 4
2014/1/14, 58, 33, 28, 24, 17, 6
2014/1/15, 85, 64, 33, 26, 20, 8
2014/1/16, 154, 78, 15, 38, 28, 9
2014/1/17, 172, 111, 29, 21, 29, 11
2014/1/18, 218, 85, 37, 21, 24, 10
2014/1/19, 181, 145, 18, 33, 41, 16
2014/1/20, 255, 59, 28, 16, 21, 6
2014/1/21, 106, 44, 19, 23, 25, 7
2014/1/22, 123, 46, 24, 21, 16, 5
2014/1/23, 118, 42, 29, 14, 16, 3
2014/1/24, 69, 96, 34, 20, 23, 8
2014/1/25, 142, 48, 27, 13, 15, 3
2014/1/26, 65, 33, 31, 17, 8, 3
2014/1/27, 57, 62, 29, 18, 11, 7
2014/1/28, 145, 58, 27, 19, 6, 5
2014/1/29, 145, 132, 32, 22, 15, 13
2014/1/30, 249, 101, 51, 8, 7, 9
2014/1/31, 207, 57, 40, 14, 6, 7
2014/2/1, 139, 136, 31, 13, 7, 17
2014/2/2, 247, 57, 28, 8, 6, 6
2014/2/3, 111, 37, 33, 7, 7, 2
2014/2/4, 63, 24, 31, 6, 5, 2
2014/2/5, 53, 13, 27, 9, 5, 3
2014/2/6, 40, 11, 29, 9, 5, 3
2014/2/7, 46, 43, 28, 11, 10, 6
2014/2/8, 114, 49, 30, 9, 10, 5
2014/2/9, 123, 35, 27, 11, 8, 4
2014/2/10, 91, 38, 29, 14, 9, 6
2014/2/11, 105, 30, 28, 13, 4, 4
2014/2/12, 87, 35, 30, 12, 5, 4
